id,severity,description,repository,source,opened_at,closed_at,html_url,line_number,filepath,pattern_internal_id
c7db970e-0f2d-4034-b8ac-0ef9c8be6ea2,High,Detected string concatenation with a non-literal variable in a util.format / console.log function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200081,99,backend/routes/webhookRoutes.js,Semgrep_javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring
ec8d4d2d-0829-4343-bc19-a4882e88aa7b,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200082,240,backend/models/ProgressEntry.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
d17077fb-fa82-40d5-8a18-c9a3c93a4a02,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200083,53,backend/controllers/artistPortfolioController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
d2f8c636-b1e6-4a8c-b6a2-5bfbeec92eba,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200084,391,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
4d7f9743-18aa-43bf-a401-49a0493e9a2c,High,Detected that function argument `backupFile` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200085,324,backend/utils/backupDatabase.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
64ffdc72-1631-4c3c-80bd-23243b3b0bac,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200086,108,backend/workers/marketingAnalyticsWorker.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
e6713041-c699-4c72-964b-c3afd9ad7340,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200087,94,backend/services/lifecycleEmailTemplates.js,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
305b824f-eebb-4388-8f44-e5936dfab24e,High,Detected string concatenation with a non-literal variable in a util.format / console.log function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200088,82,backend/workers/confirmationSenderWorker.js,Semgrep_javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring
69f0d930-7489-49c4-bfc5-4bded2fcfa87,High,Detected that function argument `req` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200089,199,backend/controllers/ceoBackupsController.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
95f8098a-1b9f-4450-8887-a3dcf0f391b9,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200090,142,frontend/src/pages/onboarding/OnboardingWizard.jsx,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
bd8649e7-d8ff-4463-82ac-5be62cf52da0,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200091,45,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
8b44b8a6-d2b6-4a58-90c0-b99ad84862c3,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200092,39,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
5dfc503f-c48a-46d4-84c2-70ba4b81c54e,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200093,137,backend/services/backupService.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
3338910e-392c-4c71-b0e4-93d53ea87482,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200094,34,backend/utils/pdfGenerator.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
bba970c7-819e-44f7-8b6e-3f5a0fab4437,High,Checks for any usage of http servers instead of https servers.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200095,43,backend/scripts/testAllSteps.js,Semgrep_problem-based-packs.insecure-transport.js-node.using-http-server.using-http-server
ea461705-5a17-4573-8ea6-8e7265b49e30,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200096,31,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
a68cfd51-fc30-48e7-874c-31268462c745,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200097,184,backend/controllers/ceoEmailController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
95a2a29c-699f-4f9f-a939-ce4c4f7a3e93,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200098,846,backend/models/Salon.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
a1866871-7cb9-4a54-96b4-67fcdbf8d5f2,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200099,27,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
f6917919-df4a-415b-9ea3-29482b7a50aa,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200100,255,backend/services/stripeService.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
dc369a83-a32b-4daa-9ccc-17acd64ea7c7,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200101,238,backend/controllers/ceoBackupsController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
b2f037a6-fdd0-4e78-a526-582d537196c4,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200102,61,backend/routes/slotSuggestionRoutes.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
4f5db3e8-84c0-4229-a29b-09859f50a9c0,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200103,157,backend/models/Widget.js,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
e0748299-5b08-4f31-bf33-a20ae5cbb610,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200104,21,package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
e650a5d8-df45-4574-917e-42f5616a6809,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200105,25,package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
9191784b-bcee-45ca-ae77-f1fe6937a259,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200107,31,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
7fb06326-d113-4769-bc47-09b3c7567273,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200108,356,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
2afcb483-c4af-4a7b-b040-b6c71513ac91,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200109,76,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
884846e7-4c54-455d-a3ee-7fcffb09f273,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200110,38,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
c9f98601-5b66-4a35-8136-d3935bfc820a,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200111,751,backend/controllers/tattooController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
0343b7c1-2b49-43fb-95f5-74ca47117815,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200112,44,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
18a8ce93-5bdb-4d30-9b20-71f768a7e449,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200113,124,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
aff8cb62-32c5-482e-b4a6-8546020d94b0,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200114,53,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
cdfd0edc-454c-4488-8c4c-294d8ed28256,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200115,5,frontend/src/components/WidgetGenerator.jsx,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
b4e0639b-955d-4bee-9613-8a342f9fbe27,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200116,114,backend/services/alertingService.js,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
aeda29fa-53a3-4d97-a0ce-0d2344bc5840,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200117,46,backend/workers/waitlistMatcherWorker.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
32dc1769-35fb-416f-a810-e45004472682,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200118,41,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
1524761f-99cd-4000-bb96-d91739fbb406,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200119,54,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
5a45846a-21b9-47eb-9a0e-66596c5b6e99,High,Detected that function argument `req` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200120,53,backend/controllers/artistPortfolioController.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
4b78dc48-6daf-4b6c-93a4-341130401393,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200121,50,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
38b031c2-9dbf-4f9b-8d82-eb32c42f3903,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200122,57,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
d96ff677-0ec1-456d-a868-086302735000,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200123,33,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
2bc68274-d69a-4982-8f84-ac5c2f5ba7b0,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200125,59,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
baebaaee-bc23-4079-979e-dd59f33d6b03,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200126,62,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
2a83a844-16f3-4bd7-a60a-84c1cc768cb1,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200127,22,package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
02fafa03-d32c-4c5a-b4c3-feb4e76b5065,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200128,49,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
bca542ab-fabd-4919-ba69-9543d21f2f2d,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200129,16,package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
3bde2a1a-0213-4cf2-ab5e-d9ce26eee794,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200130,252,backend/controllers/ceoAuditController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
eaf2fb56-bad0-46dc-b273-53e13a63a6bc,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200131,71,backend/utils/cloudinaryHelper.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
d2038ee6-12c0-44f8-b3b8-35e9506bd0f4,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200132,68,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
e81c274c-d3e6-4bfc-8001-fd3aedd1412e,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200133,72,backend/utils/cloudinaryHelper.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
07b02662-45c8-4141-8a44-37fcb5186334,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200134,217,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
c93d4be9-2201-464f-91d3-1c80c570e80a,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200135,189,frontend/src/pages/customer/Booking.jsx,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
e57f0c7a-41a4-4ae0-8488-25d63c5ceb9c,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200137,55,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
8cdc1119-a7d0-4d36-8473-e69a493fbd4c,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200138,122,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
3b786790-dff9-479f-8045-6be2f985e919,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200139,354,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
e81f7195-870f-4fc0-ab1f-7903a608fad1,Critical,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200140,183,backend/services/dataPortabilityService.js,Semgrep_javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal
e9bbc32b-c397-44e2-9919-20ebd26fd348,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200141,17,package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
4b5815b5-73a4-420c-bb2e-2d336fa21790,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200143,36,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
a699a6f2-fcd8-45d4-826b-8b934df33624,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200144,63,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
8d3b93e2-10c6-4fb8-8a2a-6adc3d387042,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200145,184,backend/controllers/ceoBackupsController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
680fffa0-85d5-4819-aca3-625f8d4113c1,High,Hardcoded passwords are a security risk.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200147,111,backend/utils/validation.js,Semgrep_codacy.javascript.security.hard-coded-password
d511f827-3a09-4821-a3c3-cead0091bdca,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200148,29,frontend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
ede538be-74e3-4af0-9fcc-16868b9cfb5a,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200149,313,backend/routes/widgetRoutes.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
d31bf0cb-558e-463d-9f2f-3ed9567c5c21,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200150,44,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
99265fb4-d7aa-4d74-a158-7a3a9d270035,Critical,This application allows user-controlled URLs to be passed directly to HTTP client libraries.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200151,50,frontend/src/pages/dashboard/TattooProjectDetails.jsx,Semgrep_rules_lgpl_javascript_ssrf_rule-node-ssrf
34eb58b1-6a82-4e33-b6a9-1476c9d76b1b,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200152,4,frontend/src/components/BookingWidget.jsx,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
de7db36c-7305-4955-ae12-c862676d0790,High,Detected that function argument `req` has entered the fs module.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200153,114,backend/controllers/progressController.js,Semgrep_javascript.lang.security.audit.detect-non-literal-fs-filename.detect-non-literal-fs-filename
7e1cae46-7904-4758-83bc-861e58a327f3,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200154,16,backend/controllers/gdprController.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
a5266e2a-09aa-4990-8125-c07a3bc6b1af,High,Detected string concatenation with a non-literal variable in a util.format / console.log function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200155,88,backend/workers/confirmationSenderWorker.js,Semgrep_javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring
f315ed01-18df-45cc-b717-2964a9d6117d,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200156,239,backend/controllers/ceoBackupsController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
69cddfa0-686f-4e41-b579-d5bbfb394ee7,High,Detected string concatenation with a non-literal variable in a util.format / console.log function.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200157,88,backend/workers/reminderWorker.js,Semgrep_javascript.lang.security.audit.unsafe-formatstring.unsafe-formatstring
c7babd35-bc22-448c-a7d9-2ebd8531bc59,High,This template literal looks like HTML and has interpolated variables.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200158,382,backend/scripts/emailDeliverabilityTest.js,Semgrep_javascript.lang.security.html-in-template-string.html-in-template-string
207de14e-be51-480f-a29c-ea70654902eb,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200159,187,backend/utils/clearDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
94357a42-4b0f-4b5c-a213-1a9e23dae3a0,High,"Detected the use of a regular expression `^[a-z0-9]+(?:-[a-z0-9]+)*$` which appears to be vulnerable to a Regular expression Denial-of-Service (ReDoS). For this reason, it is recommended to review the regex and ensure it is not vulnerable to catastrophic backtracking, and if possible use a library which offers default safety against ReDoS vulnerabilities.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200161,210,backend/utils/validators.js,Semgrep_javascript.lang.security.audit.detect-redos.detect-redos
397ca109-c489-4f33-a216-daab565cf233,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200162,199,backend/controllers/ceoBackupsController.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
ace180e4-13f4-4c68-8ae4-ae08aacd334f,Critical,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200163,218,backend/services/dataPortabilityService.js,Semgrep_javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal
83465875-de58-43b7-ad48-a9bc65b978ff,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200164,182,backend/routes/smsConsentRoutes.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
b0748acf-6bef-4941-9082-fda08a42aaca,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200165,16,backend/controllers/widgetController.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
1ae077ba-2b86-4047-93b1-7702101441f5,High,Package dependencies with variant versions may lead to dependency hijack and confusion attacks.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200166,67,backend/package.json,Semgrep_json.npm.security.package-dependencies-check.package-dependencies-check
a6aabd0f-2977-4491-b095-1e0846ed53b2,Critical,This rule identifies use of cryptographically weak random number generators.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200167,355,backend/scripts/seedUsers.js,Semgrep_rules_lgpl_javascript_crypto_rule-node-insecure-random-generator
ffa1a57f-042b-4684-a7d8-2c52507d9670,High,"This application is looping over user controlled objects, which can lead to a layer 7 denial of service vulnerability.",jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200168,25,backend/controllers/ceoFeatureFlagsController.js,Semgrep_rules_lgpl_javascript_dos_rule-layer7-object-dos
9384b14e-afb0-4326-a510-f76d5c6b9097,Critical,The application dynamically constructs file or path information.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200169,114,backend/utils/backupDatabase.js,Semgrep_javascript_pathtraversal_rule-non-literal-fs-filename
7228d70c-08a4-4a14-afb1-6626cc922394,Critical,Untrusted user input in findOne() function can result in NoSQL Injection.,jn-business-system,Codacy,2025-12-20T15:09:36.713Z,,https://app.codacy.com/p/766925/issues/index?resultDataId=131422200170,40,backend/controllers/employeeController.js,Semgrep_rules_lgpl_javascript_database_rule-node-nosqli-injection
